編號		地址
64148 >>> 高雄市楠梓區楠梓路31號
64149 >>> 高雄市鼓山區中華一路816號
64150 >>> 高雄市楠梓區德賢路530巷39號
64152 >>> 高雄市鼓山區美術東四路365號
64153 >>> 高雄市左營區果峰街18號
64157 >>> 高雄市鹽埕區五福四路312號
64158 >>> 高雄市左營區博愛二路777號
64159 >>> 高雄市三民區大豐二路668號
64160 >>> 高雄市左營區博愛二路777號
64161 >>> 高雄市鹽埕區五福四路318號
64162 >>> 屏東縣屏東市和生路二段176號
64163 >>> 高雄市鼓山區華安街135號
64165 >>> 高雄市左營區博愛二路777號B1F
64166 >>> 高雄市前鎮區中華五路789號
64170 >>> 高雄市大寮區義和路172號
64171 >>> 高雄市林園區沿海路三段58號1F
64174 >>> 高雄市左營區博愛二路777號
64175 >>> 高雄市左營區博愛二路777號
64180 >>> 高雄市左營區高鐵路123號
64188 >>> 高雄市三民區大豐一路309號
64189 >>> 高雄市鼓山區大順一路115號
64190 >>> 高雄市鳳山區凱旋路213號
64191 >>> 高雄市三民區正忠路119號
64199 >>> 高雄市左營區博愛二路777號
64200 >>> 高雄市鼓山區裕誠路1264號
64205 >>> 高雄市小港區桂陽路28號
64206 >>> 高雄市大寮區鳳林三路241號
64207 >>> 高雄市大寮區鳳林四路378號
64208 >>> 高雄市大寮區光明路三段220巷231號
64212 >>> 高雄市左營區博愛二路777號
64217 >>> 高雄市林園區福興街156號
64221 >>> 屏東縣屏東市中山路177號
64222 >>> 屏東縣屏東市忠孝路313-3號
64223 >>> 高雄市鳳山區博愛路457號
64224 >>> 高雄市前金區中華三路166號
64226 >>> 高雄市大樹區九曲路642號
64227 >>> 屏東縣屏東市中山路129號
64228 >>> 屏東縣屏東市自立路253號
64230 >>> 高雄市鼓山區新疆路85-1號
64231 >>> 高雄市美濃區東門街13號
64232 >>> 台東縣台東市漢中街148號
64233 >>> 屏東縣新園鄉興安路316-1號
64234 >>> 高雄市苓雅區建國一路151-1號1樓
64235 >>> 屏東縣潮州鎮中正路17號
64236 >>> 屏東縣屏東市大連路20巷91號
64237 >>> 屏東縣內埔鄉南寧路146號
64238 >>> 台東縣台東市正氣北路139號
64239 >>> 屏東縣屏東市金城街86號
64240 >>> 屏東縣潮州鎮榮田路4-8號
64241 >>> 台東縣台東市更生路206號
64242 >>> 屏東縣屏東市博愛路213號
64244 >>> 高雄市三民區憲政路259號
64245 >>> 高雄市三民區覺民路288巷15號
64246 >>> 高雄市苓雅區中正一路319號
64248 >>> 高雄市鼓山區美術東二路163號
64249 >>> 屏東縣萬丹鄉香內路36號
64250 >>> 高雄市鳳山區五甲三路7號
64251 >>> 高雄市三民區九如一路339號
64254 >>> 高雄市鳳山區文化西路160巷21號
64255 >>> 高雄市鼓山區美術南二路52號
64259 >>> 高雄市楠梓區旗楠路2-3號
64260 >>> 高雄市楠梓區右昌街378號
64262 >>> 高雄市楠梓區興楠路151巷57號
64263 >>> 高雄市左營區重建路22號
64266 >>> 高雄市橋頭區成功北路80號
64267 >>> 高雄市鳳山區中山西路337號
64273 >>> 台東縣台東市更生路148巷31號
64274 >>> 台東縣台東市新生路345號
64275 >>> 台東縣台東市更生路995號
64277 >>> 台東縣台東市更生路526號
64278 >>> 雲林縣北港鎮義民路60號
64281 >>> 嘉義市東區中山路100-3號
64285 >>> 嘉義市西區北興街361號
64287 >>> 屏東縣屏東市自由路720號
64289 >>> 雲林縣虎尾鎮林森路二段194號
63482 >>> 台中市東區十甲路58之1號
63117 >>> 桃園市桃園區力行路200號
63139 >>> 桃園市桃園區永安路306號
63425 >>> 台中市南區復興路二段87號
63559 >>> 台中市太平區樹德路221號
63614 >>> 台中市西屯區青海路二段68號
